dataset,query_id,query_text,query_char_count,query_word_count,query_unique_ratio,query_avg_word_length,query_digit_ratio,query_punctuation_ratio,bm25_score_max,bm25_score_mean,bm25_score_std,bm25_score_range,bm25_top1_top2_margin,bm25_top1_top5_margin,bm25_top10_std,bm25_top10_entropy,bm25_top1_mean_ratio,bm25_score_slope,lexical_coverage_top1,lexical_coverage_mean,lexical_coverage_max,lexical_coverage_std,lexical_coverage_top3_mean,doc_word_count_mean,doc_word_count_std,delta_nDCG@10,rerank_beneficial
NF-Corpus,PLAIN-1299,growth promoters,16,2,1.0,7.5,0.0,0.0,10.01117008183082,5.924623478856315,1.200622994975526,4.807715654302091,1.6532501656079628,4.097030294920604,1.430799320903516,0.41991338951182494,1.6897563393789488,-0.15227382274733114,1.0,0.525,1.0,0.10897247358851686,0.6666666666666666,120.1,37.6017286836656,-0.085143117641621,0
NF-Corpus,PLAIN-1309,halibut,7,1,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999956568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.3,39.987623085149735,0.0,0
NF-Corpus,PLAIN-1320,Harvard Physicians’ Study II,28,4,1.0,6.0,0.0,0.03571428571428571,10.757732465392124,8.207929748844567,1.182712049354829,4.346613335411183,0.32570521379771655,1.9729383959979234,0.8620315924606247,0.8192826434654934,1.3106511379323749,-0.19906560434928477,0.75,0.4875,0.75,0.18498310733685924,0.75,143.6,33.931401385737075,-0.23443291840383038,0
NF-Corpus,PLAIN-1331,hearing,7,1,1.0,7.0,0.0,0.0,10.466094728886661,1.2956747083586087,3.1493806211170465,10.466094728886661,1.4979651495359718,10.466094728886661,4.059513603077942,0.23791708820253368,8.077717857243163,-0.3372203387833313,1.0,0.15,1.0,0.3570714214271425,1.0,132.45,35.64193457151281,0.0,0
NF-Corpus,PLAIN-1342,heme iron,9,2,1.0,4.0,0.0,0.0,20.390190099230615,12.502072716905719,4.497286991367856,12.027886928453942,0.36138572272982117,2.5750523792136413,3.7192712508093395,0.5817318695198482,1.63094476899485,-0.7130908386869138,1.0,0.775,1.0,0.248746859276655,1.0,128.7,28.107116536564188,-0.09355790058568608,0
NF-Corpus,PLAIN-1353,hernia,6,1,1.0,6.0,0.0,0.0,13.370362739065225,1.0619569881455413,3.302492988120953,13.370362739065225,5.501585715219622,13.370362739065225,4.422376576438717,0.011555397556599015,12.590305340344742,-0.2915835349230185,1.0,0.1,1.0,0.30000000000000004,0.6666666666666666,127.6,33.7585544714225,0.0,0
NF-Corpus,PLAIN-1363,Hiroshima,9,1,1.0,9.0,0.0,0.0,7.160254466008114,0.3580127233004057,1.560541281368258,7.160254466008114,7.160254466008114,7.160254466008114,2.148076339802434,0.024616777658466375,20.0,-0.10228934951440169,1.0,0.05,1.0,0.21794494717703364,0.3333333333333333,131.7,30.050124791754193,0.0,0
NF-Corpus,PLAIN-1374,hormonal dysfunction,20,2,1.0,9.5,0.0,0.0,8.252064682751744,6.562940821934335,0.5302281852940036,2.2255330533560267,0.6783995917507237,1.6437784956374824,0.5481508579787314,0.900734508788571,1.2573730141177113,-0.07806255941891711,0.5,0.5,0.5,0.0,0.5,130.7,35.80935631926383,-0.08514311764162098,0
NF-Corpus,PLAIN-1387,hyperactivity,13,1,1.0,13.0,0.0,0.0,10.334110915067543,5.485091076509126,3.4649031599174647,10.334110915067543,0.9506118204793168,2.4950176282962353,0.9956578728159421,0.7247811752221742,1.884036339765661,-0.5607807382226482,1.0,0.75,1.0,0.4330127018922193,1.0,121.25,45.312112067304916,-0.22392657928818444,0
NF-Corpus,PLAIN-1398,IGF-1,5,2,1.0,2.0,0.2,0.2,10.197497567827098,9.240663567875213,0.5304337289884745,1.9777713081488582,0.31631792105393153,0.4760456127907098,0.23787252863721514,0.9866811579039427,1.1035460270708566,-0.09033828253232493,1.0,0.875,1.0,0.21650635094610965,1.0,129.4,23.829393613770367,0.0,0
NF-Corpus,PLAIN-1409,industrial toxins,17,2,1.0,8.0,0.0,0.0,9.131839853738825,6.985604515949097,1.3484156542554915,3.7176601419575572,0.0469720043260029,0.9855976083953202,0.7587529134176104,0.9025702754285734,1.3072368801997847,-0.2280407628551695,0.5,0.5,0.5,0.0,0.5,119.55,34.44629878521059,0.3335714066644499,1
NF-Corpus,PLAIN-1419,insects,7,1,1.0,7.0,0.0,0.0,8.633014089484659,1.5191248918857372,3.0548723213321165,8.633014089484659,0.7784225400841711,8.633014089484659,3.7482007583623957,0.4979624459842189,5.682886335150647,-0.3702061386771936,1.0,0.2,1.0,0.4000000000000001,1.0,134.85,30.23784879914575,0.04407407950400377,1
NF-Corpus,PLAIN-1429,Iowa Women’s Health Study,25,5,1.0,4.2,0.0,0.04,11.662464842641215,7.601907576588365,2.012453594671018,5.657748666440587,0.13681431755110118,1.6944805694632255,1.9672075185962956,0.6769985591958466,1.5341497808468718,-0.3052227979538541,0.6,0.7000000000000001,1.0,0.19493588689617927,0.7333333333333334,135.25,23.010595385604432,0.0,0
NF-Corpus,PLAIN-1441,Japan,5,1,1.0,5.0,0.0,0.0,8.311274276150836,6.381910054625587,0.8308413524333823,2.9996007232146447,0.35390160536479787,1.364964536032323,0.6484075311026749,0.8940051668657764,1.3023176768414109,-0.13755504584338105,1.0,1.0,1.0,0.0,1.0,117.95,28.024052169520385,0.42239628512566096,1
NF-Corpus,PLAIN-1453,junk food,9,2,1.0,4.0,0.0,0.0,8.837263247899065,3.5430906835119123,2.14585032962278,6.292656060614334,0.12609267892129417,6.10165859196438,2.720512567439377,0.4882608512375962,2.494224403858489,-0.23960863520061332,1.0,0.575,1.0,0.17853571071357124,1.0,128.1,20.233388248140745,0.07589947018231885,1
NF-Corpus,PLAIN-1463,kidney beans,12,2,1.0,5.5,0.0,0.0,14.842870094082535,8.921748297631115,2.1299605276291875,8.08587869807425,1.7368475917220962,5.376508812981802,2.1652295421721894,0.3376352417439747,1.6636728137716668,-0.3219877082524177,1.0,0.625,1.0,0.21650635094610965,1.0,125.85,35.39671594936457,-0.15459324452388565,0
NF-Corpus,PLAIN-1473,kohlrabi,8,1,1.0,8.0,0.0,0.0,12.24975632218977,0.6124878161094884,2.669772494571184,12.24975632218977,12.24975632218977,12.24975632218977,3.6749268966569306,0.0002478649550437119,20.0,-0.17499651888842532,1.0,0.05,1.0,0.21794494717703364,0.3333333333333333,130.75,27.14567184653937,0.0,0
NF-Corpus,PLAIN-1485,lard,4,1,1.0,4.0,0.0,0.0,12.041808838432345,0.6020904419216173,2.6244513912080745,12.041808838432345,12.041808838432345,12.041808838432345,3.612542651529704,0.0003003664110614832,20.0,-0.17202584054903355,1.0,0.05,1.0,0.21794494717703364,0.3333333333333333,131.3,29.841414175605017,0.0,0
NF-Corpus,PLAIN-1496,leeks,5,1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999956568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.3,39.987623085149735,0.0,0
NF-Corpus,PLAIN-1506,leucine,7,1,1.0,7.0,0.0,0.0,12.976489605672924,3.212405156585197,4.680620031192073,12.976489605672924,0.14150722821371353,6.189048149577949,4.814282290506305,0.4014336056216879,4.039493455261104,-0.6848114448572212,1.0,0.35,1.0,0.4769696007084728,1.0,132.65,34.38208108884626,-0.06483922703365017,0
NF-Corpus,PLAIN-1516,Lindane,7,1,1.0,7.0,0.0,0.0,10.764672158495408,0.9970318207605441,3.0016248740326006,10.764672158495408,1.5887079017799355,10.764672158495408,4.003917939419372,0.19839036314299383,10.79671875495812,-0.2710677920117112,1.0,0.1,1.0,0.30000000000000004,0.6666666666666666,129.15,29.720826031589365,0.0,0
NF-Corpus,PLAIN-1527,liver disease,13,2,1.0,6.0,0.0,0.0,8.95622810306583,7.502863079191778,0.514164701615004,2.134433533450987,0.6466565715327608,1.2269434429491124,0.41830363575166446,0.9444929731891655,1.1937080563158313,-0.08327375640315429,1.0,0.975,1.0,0.10897247358851683,1.0,134.3,23.76362766919226,-0.06362078819895167,0
NF-Corpus,PLAIN-1537,low-carb diets,14,3,1.0,4.0,0.0,0.07142857142857142,22.832680809899827,7.861724571003821,3.447319189191635,16.14701476908241,15.095004044325373,15.487216078592382,4.654446314406648,1.2246800644490444e-05,2.9042839905779663,-0.2711192182788397,1.0,0.6833333333333332,1.0,0.07264831572567791,0.7777777777777777,133.85,27.048613642846835,0.5481351590340573,1
NF-Corpus,PLAIN-1547,lyme disease,12,2,1.0,5.5,0.0,0.0,18.101667268491727,3.6139751600019068,4.3638766245961875,16.003546031651634,2.943594494198072,15.87747691722485,5.79955492173149,0.08627241354656051,5.008796814331777,-0.40165718683349044,1.0,0.55,1.0,0.15,0.8333333333333334,105.5,35.052104073792776,0.0,0
NF-Corpus,PLAIN-1557,magnesium,9,1,1.0,9.0,0.0,0.0,10.089970237659776,5.890293912319236,1.6969830196443725,5.666715957775704,0.8708647207636453,3.5106183467114382,1.7365570541636828,0.587015256140404,1.7129824738553607,-0.2549669350308188,1.0,1.0,1.0,0.0,1.0,134.5,29.934094273921165,-0.08300916882728984,0
NF-Corpus,PLAIN-1568,maple syrup,11,2,1.0,5.0,0.0,0.0,27.82439119724554,6.003046713189671,7.029698378640081,27.82439119724554,8.110100267765148,19.156241033515887,6.743787962826302,0.0011887600842827772,4.635044924123416,-1.037392256503654,1.0,0.35,1.0,0.32015621187164245,0.8333333333333334,132.75,38.316934898292686,0.0,0
NF-Corpus,PLAIN-1579,mastitis,8,1,1.0,8.0,0.0,0.0,9.049957911819583,0.8881759107178023,2.6650585583065265,9.049957911819583,0.3363976092831198,9.049957911819583,3.5534998721889566,0.29732904755532696,10.189375553436959,-0.2406614477200692,1.0,0.1,1.0,0.30000000000000004,0.6666666666666666,130.35,29.59607237455673,-0.12517394053908856,0
NF-Corpus,PLAIN-1590,medical ethics,14,2,1.0,6.5,0.0,0.0,16.955964043574554,6.417116656654588,3.1610374621951345,12.058226166057079,2.4701576824375735,11.082799833500498,4.042309963721845,0.11951902616297819,2.642302602679214,-0.3413470064677616,1.0,0.55,1.0,0.15,0.8333333333333334,119.55,30.175279617594263,-0.08122932242452563,0
NF-Corpus,PLAIN-1601,memory,6,1,1.0,6.0,0.0,0.0,8.954358688293723,7.044947853766763,1.2092388541999097,3.36591068745357,0.29291498936998117,0.5699526804899104,0.6235149415928717,0.9423478914945225,1.2710326427052323,-0.20434025520910823,1.0,1.0,1.0,0.0,1.0,126.55,31.80955045265494,0.034349850549082794,1
NF-Corpus,PLAIN-1611,mesquite,8,1,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999956568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.3,39.987623085149735,0.0,0
NF-Corpus,PLAIN-1621,Mevacor,7,1,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999956568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.3,39.987623085149735,0.0,0
NF-Corpus,PLAIN-1635,milk,4,1,1.0,4.0,0.0,0.0,6.783182413432093,6.538768782543137,0.13524037418638538,0.42512179316912224,0.011093425507677779,0.1433650042043686,0.08544323735900343,0.9983818918595269,1.037379151797121,-0.02302889257770458,1.0,1.0,1.0,0.0,1.0,131.2,26.494527736874268,0.4249260138166713,1
NF-Corpus,PLAIN-1645,molasses,8,1,1.0,8.0,0.0,0.0,10.484477368908717,0.5242238684454359,2.2850388663456154,10.484477368908717,10.484477368908717,10.484477368908717,3.145343210672616,0.0012551130553249406,20.0,-0.14977824812726745,1.0,0.05,1.0,0.21794494717703364,0.3333333333333333,133.7,30.023490803036214,0.0,0
NF-Corpus,PLAIN-1656,mouth cancer,12,2,1.0,5.5,0.0,0.0,8.828982482972688,5.539135007769273,1.323279784949148,5.757671187415156,1.6207014369332393,2.0279399092913435,1.0283536549536056,0.699386576716165,1.5939280177480826,-0.21499986952602346,1.0,0.65,1.0,0.22912878474779197,1.0,137.9,26.41382213917554,0.015257518779489304,1
NF-Corpus,PLAIN-1667,muscle health,13,2,1.0,6.0,0.0,0.0,7.769944416030392,7.2418064717130575,0.3647615343768708,1.046256401629762,0.0270227157081262,0.09228073275248594,0.2010126534917152,0.9922960043931667,1.0729290331604793,-0.06210940057419228,0.5,0.55,1.0,0.15,0.5,120.8,36.56993300513415,-0.10416664828793365,0
NF-Corpus,PLAIN-1679,myelopathy,10,1,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999956568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.3,39.987623085149735,0.0,0
NF-Corpus,PLAIN-1690,National Academy of Sciences,28,4,1.0,6.25,0.0,0.0,18.07915851265809,12.110395934465593,3.2652604410616033,8.875033376390236,0.0,1.8441828318972213,2.670715002555197,0.6156681442184431,1.4928627115489834,-0.5206240920385939,1.0,0.625,1.0,0.18540496217739158,1.0,126.65,24.990548213274554,0.0,0
NF-Corpus,PLAIN-1700,Native Americans,16,2,1.0,7.5,0.0,0.0,18.75705152491061,8.53584826756118,3.4033213142272642,13.055259843611811,3.238275307889136,9.876290750643799,3.824066723504905,0.0931825549878119,2.1974443472938843,-0.4720644576419375,1.0,0.6,1.0,0.2,1.0,125.05,33.6622563117804,0.0,0
NF-Corpus,PLAIN-1710,neurocysticercosis,18,1,1.0,18.0,0.0,0.0,11.686328729418026,5.650288633959349,4.386870941994859,11.686328729418026,0.936847291722362,2.3304475072356023,1.349460873013965,0.726788025427649,2.0682711072812965,-0.7231173486799346,1.0,0.65,1.0,0.47696960070847283,1.0,132.05,35.717607702644365,0.0,0
NF-Corpus,PLAIN-1721,NIH-AARP study,14,3,1.0,4.0,0.0,0.07142857142857142,16.860206323632323,7.11748554399621,6.155570676583549,16.710256201495845,0.45869483029306224,4.446084554514703,3.109872946334757,0.5806993423557298,2.3688430723760807,-1.0395184801163926,1.0,0.7000000000000001,1.0,0.296273147243853,1.0,142.45,27.740719168759846,0.0031769984823882824,1
NF-Corpus,PLAIN-1731,norovirus,9,1,1.0,9.0,0.0,0.0,12.597916252053142,2.229388564892972,4.091685017595136,12.597916252053142,1.3666717840929152,6.6823437106570625,4.852156821442803,0.26227758320102906,5.650839180947329,-0.5308855402974579,1.0,0.25,1.0,0.4330127018922193,1.0,127.95,28.599781467696566,0.0,0
NF-Corpus,PLAIN-1741,nuts,4,1,1.0,4.0,0.0,0.0,7.900990827799446,6.902957970624742,0.5761553736690617,1.744861734007352,0.06650618932796437,0.525105831975698,0.3737501191990171,0.971139465280444,1.1445804626685825,-0.09838781007233376,1.0,1.0,1.0,0.0,1.0,132.75,23.872316603128404,0.0,0
NF-Corpus,PLAIN-1752,okra,4,1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999956568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.3,39.987623085149735,0.0,0
NF-Corpus,PLAIN-1762,oral intraepithelial neoplasia,30,3,1.0,9.333333333333334,0.0,0.0,20.270482177118822,9.353033526494135,4.648969040769632,14.364549197818977,1.6850301493795712,10.088020389306092,4.854675690840219,0.2885680110313112,2.1672628585901106,-0.6840435709446862,1.0,0.45,1.0,0.24209731743889915,0.8888888888888888,121.5,30.929759132589442,0.14400621014990123,1
NF-Corpus,PLAIN-1772,organotins,10,1,1.0,10.0,0.0,0.0,12.19462655454539,1.0086958613051524,3.098617833920051,12.19462655454539,4.2153358829877305,12.19462655454539,4.143420118711895,0.033235043313483266,12.089497957061857,-0.2761998841750698,1.0,0.1,1.0,0.30000000000000004,0.6666666666666666,136.6,28.536643110218836,0.0,0
NF-Corpus,PLAIN-1784,oxen meat,9,2,1.0,4.0,0.0,0.0,5.384443108740004,5.20245556684605,0.08400477681412345,0.2901698231788359,0.05281556909146978,0.12088656550700438,0.044997828044591626,0.9995423800588766,1.0349810852885923,-0.014191657975374177,0.5,0.5,0.5,0.0,0.5,130.9,23.976863848301765,0.0,0
NF-Corpus,PLAIN-1794,Panama,6,1,1.0,6.0,0.0,0.0,11.534423514365919,1.056554360802664,3.184436666550449,11.534423514365919,1.9377598126785571,11.534423514365919,4.248371397592213,0.16474857342243954,10.917018510626582,-0.28744160127942686,1.0,0.1,1.0,0.30000000000000004,0.6666666666666666,131.15,32.88658541107605,0.0,0
NF-Corpus,PLAIN-1805,Parkinson's disease,19,3,1.0,5.666666666666667,0.0,0.05263157894736842,14.734110776350436,10.698961316248202,1.7101258850917387,5.973211792143362,0.4103742092462799,2.6660188575388,1.5988949648470074,0.6011729364006435,1.377153383476036,-0.2725034302930798,1.0,0.9666666666666668,1.0,0.1,1.0,126.15,27.24935779059756,-0.025357142432773427,0
NF-Corpus,PLAIN-1817,peanut butter,13,2,1.0,6.0,0.0,0.0,19.580323319057488,9.804559228476817,4.17752550777478,13.854156437517775,0.014896381850967089,9.042399050993016,4.27806111624637,0.4047609766155299,1.997063086955249,-0.6243226994230436,1.0,0.6,1.0,0.2,1.0,127.55,27.048983345035357,0.008967047041898102,1
NF-Corpus,PLAIN-1827,Peoria,6,1,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999956568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.3,39.987623085149735,0.0,0
NF-Corpus,PLAIN-1837,pesticides,10,1,1.0,10.0,0.0,0.0,8.657953205073321,7.744660163985513,0.5527140322728484,1.8222446959340752,0.15503730730660514,0.4921282774561728,0.19339904040310868,0.9906885019382718,1.1179255153550618,-0.09404733504538415,1.0,1.0,1.0,0.0,1.0,133.1,24.345225404583957,0.0,0
NF-Corpus,PLAIN-1847,philippines,11,1,1.0,11.0,0.0,0.0,7.274557409477169,1.0361987551495868,2.4717073079818213,7.274557409477169,0.1636530947277457,7.274557409477169,3.173524588263714,0.4560921035542496,7.020426702237262,-0.26630049985885995,1.0,0.15,1.0,0.3570714214271425,1.0,131.3,28.951856589863112,-0.08122932242452566,0
NF-Corpus,PLAIN-1857,phytic acid,11,2,1.0,5.0,0.0,0.0,16.710096449163338,8.420432957653947,4.59474782004269,12.194797250404877,0.2857416314018586,3.589541234720844,3.610803482549493,0.6006017296366539,1.9844699830991837,-0.7295667627839764,1.0,0.75,1.0,0.25,1.0,133.0,34.343849522148794,0.009743133900408374,1
NF-Corpus,PLAIN-1867,pineapples,10,1,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999956568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.3,39.987623085149735,0.0,0
NF-Corpus,PLAIN-1877,plant-based diet,16,3,1.0,4.666666666666667,0.0,0.0625,10.693228880131894,9.24067301995674,0.7905606657709239,2.795435552050251,0.2687005066145005,0.6431117100450656,0.48642450442280577,0.9505507482004636,1.157191565705022,-0.13562549917692637,1.0,0.9833333333333334,1.0,0.0726483157256779,1.0,127.8,28.419359598696097,0.0,0
NF-Corpus,PLAIN-1887,poisonous plants,16,2,1.0,7.5,0.0,0.0,8.038490009760803,7.006261890716425,0.6469023679820097,1.9932362670749297,0.08489826136443401,0.43315751368884126,0.33573469910164633,0.9766857096337019,1.1473293655225936,-0.11143533031280577,0.5,0.5,0.5,0.0,0.5,139.55,38.52333708286446,0.0,0
NF-Corpus,PLAIN-1897,polypropylene plastic,21,2,1.0,10.0,0.0,0.0,11.193041434840286,2.1483681569727278,3.860620894354115,11.193041434840286,0.4625317653574328,5.412480728872522,4.536277758698022,0.3618820140351975,5.21002017206047,-0.5058163059477573,0.5,0.125,0.5,0.21650635094610965,0.5,124.65,29.519950880717943,0.0,0
NF-Corpus,PLAIN-1909,pork,4,1,1.0,4.0,0.0,0.0,8.956501865820023,7.629874853190938,0.6818122749655464,2.333914454065101,0.03859465709562926,0.5927120753060215,0.5087606513648312,0.9450562140230898,1.1738727093373318,-0.11505112184292166,1.0,1.0,1.0,0.0,1.0,120.8,37.155887824138986,-0.14279514403613724,0
NF-Corpus,PLAIN-1919,poultry workers,15,2,1.0,7.0,0.0,0.0,17.320707000836435,9.949887214739643,3.418051291881715,9.962090905222198,1.1219584582704414,3.1883329169661003,3.5290118863546223,0.4444415911410548,1.7407943052035553,-0.5024635152856928,1.0,0.65,1.0,0.22912878474779197,1.0,135.9,36.98770065846213,0.0031769984823882824,1
NF-Corpus,PLAIN-1929,prenatal vitamins,17,2,1.0,8.0,0.0,0.0,9.782995135678222,8.169720044986889,0.704694864700481,2.521270554672113,0.5000872780841039,0.8813391198018277,0.5189843615261106,0.9375121968943041,1.1974700579466333,-0.1186259406038562,0.5,0.5,0.5,0.0,0.5,134.8,32.612267630448514,0.0,0
NF-Corpus,PLAIN-1940,prolactin,9,1,1.0,9.0,0.0,0.0,13.533212382087482,3.038754528384774,4.476383183585599,13.533212382087482,1.0156919402459543,6.401676882348834,4.648435720220077,0.2734243284012008,4.453539190373812,-0.6503342238108326,1.0,0.35,1.0,0.4769696007084728,1.0,126.0,38.77628141016103,-0.02881656072451444,0
NF-Corpus,PLAIN-1950,prunes,6,1,1.0,6.0,0.0,0.0,14.11440642315379,2.352520254815355,4.448797591490991,14.11440642315379,1.4083036908715716,8.87223767917845,5.339934168272027,0.23119998948921525,5.999696025682722,-0.5677837425956332,1.0,0.25,1.0,0.4330127018922193,1.0,135.35,26.14818349331364,0.0,0
NF-Corpus,PLAIN-1962,pumpkin,7,1,1.0,7.0,0.0,0.0,10.620931454665357,0.9415415636297458,2.8502335839742408,10.620931454665357,2.411031636735796,10.620931454665357,3.8045580471776996,0.1244175819608737,11.280363889322636,-0.25666616131086045,1.0,0.1,1.0,0.30000000000000004,0.6666666666666666,129.95,28.73234240363984,0.0,0
NF-Corpus,PLAIN-1972,quinine,7,1,1.0,7.0,0.0,0.0,11.316003571317218,0.9903168123175448,3.004356320275883,11.316003571317218,2.825670896283542,11.316003571317218,4.0113412994715025,0.09415531016997591,11.426649967534576,-0.2701802431057141,1.0,0.1,1.0,0.30000000000000004,0.6666666666666666,130.1,30.453078662099173,0.0,0
NF-Corpus,PLAIN-1983,rapamycin,9,1,1.0,9.0,0.0,0.0,9.677382765952782,6.661492835460974,1.4791774142574416,4.978981012580403,0.28875199127475604,1.7488101583162807,1.1830126470200912,0.7717114621156171,1.4527348456246008,-0.24629837530304358,1.0,1.0,1.0,0.0,1.0,104.4,24.569086267095894,0.0,0
NF-Corpus,PLAIN-1995,red tea,7,2,1.0,3.0,0.0,0.0,8.837810609098172,7.403522580744836,0.34684927875846727,1.6677505507744277,1.3242589100707498,1.404894882996321,0.4261160295713621,0.9253499063181402,1.1937304860909925,-0.03892039515625649,1.0,0.55,1.0,0.15,0.6666666666666666,126.15,20.073054077543855,0.0,0
NF-Corpus,PLAIN-2009,rhabdomyolysis,14,1,1.0,14.0,0.0,0.0,13.441897222799547,2.7891942077914313,5.020945440657772,13.441897222799547,0.24394843192246718,7.181675295882808,5.904284679668621,0.49139153057412294,4.819276185663403,-0.6554796668179855,1.0,0.25,1.0,0.4330127018922193,1.0,127.85,35.996215078810714,0.0,0
NF-Corpus,PLAIN-2019,rickets,7,1,1.0,7.0,0.0,0.0,8.08518850022937,0.4042594250114685,1.76212598059885,8.08518850022937,8.08518850022937,8.08518850022937,2.4255565500688108,0.010911180728832128,20.0,-0.11550269286041963,1.0,0.05,1.0,0.21794494717703364,0.3333333333333333,131.1,31.411622052991788,0.0,0
NF-Corpus,PLAIN-2030,Rutin,5,1,1.0,5.0,0.0,0.0,7.345560975035972,0.725944079752999,2.178002509377164,7.345560975035972,0.17224035501196333,7.345560975035972,2.9040317229413297,0.30946460710153195,10.118631971673747,-0.1966256459143545,1.0,0.1,1.0,0.30000000000000004,0.6666666666666666,134.05,27.830693487586686,-0.11168154731987878,0
NF-Corpus,PLAIN-2040,salmon,6,1,1.0,6.0,0.0,0.0,11.175120205970794,5.188668185548321,4.162914217535974,11.175120205970794,0.8381731568774313,2.0293591053436835,1.606258287268974,0.7330398820014709,2.15375503045197,-0.6955274118598237,1.0,0.65,1.0,0.47696960070847283,1.0,127.8,29.620263334413487,0.10563314498669163,1
NF-Corpus,PLAIN-2051,saturated fat,13,2,1.0,6.0,0.0,0.0,10.966554307596398,9.50644189572736,0.8103284773795086,2.5914913310001513,0.01957703664575483,0.7355755195485028,0.5754281695170552,0.9351642893538031,1.153591893569063,-0.13674424389200046,1.0,1.0,1.0,0.0,1.0,131.55,23.335541562175067,-0.17442237302818642,0
NF-Corpus,PLAIN-2061,seafood,7,1,1.0,7.0,0.0,0.0,9.836489444384013,7.284445993021075,1.3488521312323305,4.623597439399137,0.2502950709489937,1.6038456501009097,0.7300579017575808,0.8718116749089063,1.3503414609440367,-0.23069245098228777,1.0,1.0,1.0,0.0,1.0,126.8,39.98324649149941,0.06625422345438903,1
NF-Corpus,PLAIN-2071,serotonin,9,1,1.0,9.0,0.0,0.0,11.117074881686454,6.443548144727586,2.561630949044152,8.557371724899369,0.5640749300538381,1.1663899545991256,2.3328068877003543,0.7187291025794844,1.7253033006020086,-0.405886647171136,1.0,1.0,1.0,0.0,1.0,147.45,51.57564832360326,-0.1427951440361374,0
NF-Corpus,PLAIN-2081,shelf life,10,2,1.0,4.5,0.0,0.0,15.877225419971019,6.885344895541268,3.098073231978135,11.13742014724757,3.7058309498066038,7.194233302276098,3.3806253521045697,0.08475682792140536,2.3059448235124154,-0.439884095545986,1.0,0.65,1.0,0.22912878474779197,1.0,127.05,29.15042881331251,0.0,0
NF-Corpus,PLAIN-2092,sirtuins,8,1,1.0,8.0,0.0,0.0,13.553767759794427,2.729985506119414,4.867713606484719,13.553767759794427,1.3037787062546204,6.830628435730066,5.699441181578136,0.3934413713702778,4.964776453725818,-0.6388073673477425,1.0,0.25,1.0,0.4330127018922193,1.0,120.4,32.198447167526574,0.0,0
NF-Corpus,PLAIN-2102,smoking,7,1,1.0,7.0,0.0,0.0,6.603019231027961,5.2368336445856,0.635157433916088,2.0333698506337115,0.4004885547659631,0.669880983849187,0.44626209207835577,0.9567470528994356,1.2608800812022873,-0.10580712520950977,1.0,1.0,1.0,0.0,1.0,135.25,25.798982538076963,0.17130889977298325,1
NF-Corpus,PLAIN-2113,soil health,11,2,1.0,5.0,0.0,0.0,11.346464782690592,5.642642351110384,2.692693451341678,8.890406050636404,0.6284412728749995,4.329962457843665,1.9875123426199268,0.4910202012308894,2.0108424522879402,-0.4447759202727394,0.5,0.55,1.0,0.15,0.5,136.85,20.085504723556237,0.0,0
NF-Corpus,PLAIN-2124,spearmint,9,1,1.0,9.0,0.0,0.0,14.685833332130168,1.4499661620808901,4.3502968670225135,14.685833332130168,0.37234342264253506,14.685833332130168,5.800462216073184,0.2936455250488182,10.128397280012441,-0.3927520013321527,1.0,0.1,1.0,0.30000000000000004,0.6666666666666666,134.35,29.138076463624017,0.0,0
NF-Corpus,PLAIN-2134,Splenda,7,1,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999956568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.3,39.987623085149735,0.0,0
NF-Corpus,PLAIN-2145,St. John's wort,15,4,1.0,2.75,0.0,0.13333333333333333,29.20289481686155,10.260527935566566,6.32793218509013,23.572488788088794,7.29108189414416,17.759533981459178,7.029486948562824,0.0026571028274771386,2.8461395943998298,-0.8907299699580221,1.0,0.525,1.0,0.26100766272276377,1.0,128.25,28.795615985771168,-0.03077445586290642,0
NF-Corpus,PLAIN-2156,stevia,6,1,1.0,6.0,0.0,0.0,15.045897821073822,1.615233293257966,4.052183643112032,15.045897821073822,4.7929622998315295,15.045897821073822,5.255704269811179,0.021957578138529794,9.314999810786384,-0.42500710549185705,1.0,0.15,1.0,0.3570714214271425,1.0,133.15,26.959738500215465,0.0,0
