dataset,pipeline,query_id,query_text,elapsed_sec,ndcg@5,mrr@5,recall@5,map@5,ndcg@10,mrr@10,recall@10,map@10,ndcg@20,mrr@20,recall@20,map@20,ndcg,mrr,recall,map
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3131,Are Avocados Good for You?,3.0924609419998887,0.16957810039284818,0.25,0.16666666666666666,0.05,0.1584652550904766,0.25,0.16666666666666666,0.041666666666666664,0.1584652550904766,0.25,0.16666666666666666,0.041666666666666664,0.1584652550904766,0.25,0.16666666666666666,0.041666666666666664
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3141,Relieving Yourself of Excess Estrogen,2.9557557280004403,0.29379181377743263,0.5,0.058823529411764705,0.2,0.223580089685508,0.5,0.058823529411764705,0.1,0.18794284644303744,0.5,0.08823529411764706,0.05789473684210526,0.223580089685508,0.5,0.058823529411764705,0.1
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3151,Too Much Iodine Can Be as Bad as Too Little,2.983963357999528,0.6548086577531307,1.0,0.16666666666666666,0.4833333333333333,0.6911751783860757,1.0,0.3333333333333333,0.4308333333333333,0.5717438463170188,1.0,0.3888888888888889,0.2717592592592592,0.6911751783860757,1.0,0.3333333333333333,0.4308333333333333
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3161,Is Milk and Mucus a Myth?,3.0083362929999566,0.3779405648605947,0.5,0.046511627906976744,0.2,0.439895152209025,0.5,0.11627906976744186,0.24444444444444446,0.361439128152335,0.5,0.16279069767441862,0.15736928104575165,0.439895152209025,0.5,0.11627906976744186,0.24444444444444446
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3171,Convergence of Evidence,3.042039749999276,0.25326335410655304,1.0,0.029411764705882353,0.2,0.29266362290093084,1.0,0.08823529411764706,0.15857142857142856,0.2017840801556785,1.0,0.08823529411764706,0.07928571428571428,0.29266362290093084,1.0,0.08823529411764706,0.15857142857142856
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3181,Is Dragon Fruit Good For You?,2.9757067840000673,0.34519134224686937,0.5,0.07407407407407407,0.18,0.22400556151517553,0.5,0.07407407407407407,0.09,0.14456587527532935,0.5,0.07407407407407407,0.045,0.22400556151517553,0.5,0.07407407407407407,0.09
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3191,Is Distilled Fish Oil Toxin-Free?,3.0329636540000138,0.07020838719835952,0.2,0.0625,0.04,0.054446697840052224,0.2,0.0625,0.02,0.04463203086089415,0.2,0.0625,0.0125,0.054446697840052224,0.2,0.0625,0.02
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3201,Acne & Cancer Connection,2.9994281049994242,0.5065267082131061,1.0,0.03125,0.2,0.3607790370815594,1.0,0.03125,0.1,0.24874791549203618,1.0,0.03125,0.05,0.3607790370815594,1.0,0.03125,0.1
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3211,Overdosing on Greens,3.052233813001294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3221,Dietary Theory of Alzheimer's,3.057894663999832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03469323813596345,0.09090909090909091,0.041666666666666664,0.004545454545454545,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3231,Meat & Multiple Myeloma,3.0734810049998487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3241,Apthous Ulcer Mystery Solved,3.062235122000857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3251,EPIC Study,2.9957241600004636,0.10907458963273321,0.25,0.047619047619047616,0.05,0.07768953695765952,0.25,0.047619047619047616,0.025,0.11575192690902975,0.25,0.09523809523809523,0.019166666666666665,0.07768953695765952,0.25,0.047619047619047616,0.025
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3261,Update on Herbalife®,3.0630585649996647,0.0,0.0,0.0,0.0,0.10673691490577927,0.16666666666666666,0.07692307692307693,0.016666666666666666,0.12784184369139992,0.16666666666666666,0.15384615384615385,0.022435897435897433,0.10673691490577927,0.16666666666666666,0.07692307692307693,0.016666666666666666
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3271,Saturated Fat & Cancer Progression,3.1075795750002726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03406297225598251,0.058823529411764705,0.02040816326530612,0.0029411764705882353,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3281,Aluminum in Vaccines vs. Food,3.1072775420016114,0.10918487464734661,0.3333333333333333,0.038461538461538464,0.06666666666666667,0.19635865514018222,0.3333333333333333,0.07692307692307693,0.06666666666666667,0.1398208592712358,0.3333333333333333,0.07692307692307693,0.03333333333333333,0.19635865514018222,0.3333333333333333,0.07692307692307693,0.06666666666666667
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3292,Are Multivitamins Good For You?,3.0267993540001044,0.3161248187712223,0.25,0.2857142857142857,0.13,0.4090134284223906,0.25,0.5714285714285714,0.22551020408163264,0.465643345512177,0.25,0.7142857142857143,0.2804552590266876,0.4090134284223906,0.25,0.5714285714285714,0.22551020408163264
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3302,Fish Fog,3.1037569279997115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028777424106881052,0.05263157894736842,0.02702702702702703,0.002631578947368421,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3312,Sexually Transmitted Fish Toxin,3.1237192429998686,0.24261427755816128,0.3333333333333333,0.15384615384615385,0.16666666666666666,0.28232225823355495,0.3333333333333333,0.3076923076923077,0.15666666666666665,0.2868856428956778,0.3333333333333333,0.38461538461538464,0.15256410256410255,0.28232225823355495,0.3333333333333333,0.3076923076923077,0.15666666666666665
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3322,Veggies vs. Cancer,3.089281406999362,0.14606834984270645,0.25,0.012658227848101266,0.05,0.1610425878239398,0.25,0.02531645569620253,0.04722222222222222,0.10393162789306344,0.25,0.02531645569620253,0.02361111111111111,0.1610425878239398,0.25,0.02531645569620253,0.04722222222222222
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3332,Alcohol Risks vs. Benefits,3.056905279001512,0.539686416754958,1.0,0.21428571428571427,0.6,0.38439739229097764,1.0,0.21428571428571427,0.3,0.3995026298987494,1.0,0.35714285714285715,0.25905673274094326,0.38439739229097764,1.0,0.21428571428571427,0.3
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3342,Is Coconut Milk Good For You?,3.026192123999863,0.0,0.0,0.0,0.0,0.15642624200758548,0.14285714285714285,0.3333333333333333,0.047619047619047616,0.2873282321757826,0.14285714285714285,0.6666666666666666,0.10822510822510822,0.15642624200758548,0.14285714285714285,0.3333333333333333,0.047619047619047616
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3352,Boosting Heart Nerve Control,3.138117529999363,0.21836974929469322,1.0,0.02564102564102564,0.2,0.16195671984435944,1.0,0.02564102564102564,0.1,0.16962106086730763,1.0,0.05128205128205128,0.05555555555555556,0.16195671984435944,1.0,0.02564102564102564,0.1
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3362,Kuna Indian Secret,3.0302402319994144,0.7928852199940415,1.0,0.2727272727272727,0.6,0.5880534728737216,1.0,0.2727272727272727,0.3,0.5991135638501515,1.0,0.36363636363636365,0.29292929292929293,0.5880534728737216,1.0,0.2727272727272727,0.3
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3372,The Healthiest Sweetener,2.903333821999695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3382,Are Artificial Colors Bad for You?,3.030076065000685,0.777747077360283,1.0,0.2857142857142857,0.8,0.5768260756109673,1.0,0.2857142857142857,0.4,0.49177985625658327,1.0,0.2857142857142857,0.2857142857142857,0.5768260756109673,1.0,0.2857142857142857,0.4
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3392,Healthiest Airplane Beverage,3.029672605000087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03406297225598251,0.058823529411764705,0.043478260869565216,0.0029411764705882353,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3402,Antioxidant Content of 300 Foods,3.1513775149996945,0.13120507751234178,0.2,0.07142857142857142,0.04,0.08514311764162098,0.2,0.07142857142857142,0.02,0.06894115413470564,0.2,0.07142857142857142,0.014285714285714287,0.08514311764162098,0.2,0.07142857142857142,0.02
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3412,Plant vs. Cow Calcium,3.047164984000119,0.21836974929469322,1.0,0.02040816326530612,0.2,0.16195671984435944,1.0,0.02040816326530612,0.1,0.11532431670619624,1.0,0.02040816326530612,0.05,0.16195671984435944,1.0,0.02040816326530612,0.1
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3422,Vitamin Supplements Worth Taking,2.948408064999967,0.3391602052736161,1.0,0.03225806451612903,0.2,0.30793074344000987,1.0,0.0967741935483871,0.15833333333333333,0.2887445777694671,1.0,0.12903225806451613,0.09734848484848484,0.30793074344000987,1.0,0.0967741935483871,0.15833333333333333
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3432,Healthy Chocolate Milkshakes,3.0252091149995977,0.14606834984270645,0.25,0.023809523809523808,0.05,0.09478836436955078,0.25,0.023809523809523808,0.025,0.09351160652635168,0.25,0.047619047619047616,0.017499999999999998,0.09478836436955078,0.25,0.023809523809523808,0.025
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3442,The Healthiest Vegetables,3.15535007499966,0.11450494763206998,0.5,0.034482758620689655,0.1,0.08879873949105598,0.5,0.034482758620689655,0.05,0.06570901763528261,0.5,0.034482758620689655,0.025,0.08879873949105598,0.5,0.034482758620689655,0.05
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3452,Bowel Movement Frequency,3.00291956899855,0.5745154706993483,1.0,0.11764705882352941,0.4,0.5377724739198166,1.0,0.23529411764705882,0.3071428571428571,0.41626904694590416,1.0,0.23529411764705882,0.18067226890756302,0.5377724739198166,1.0,0.23529411764705882,0.3071428571428571
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3462,Olive Oil and Artery Function,3.0421698779991857,0.6164336326286644,1.0,0.046875,0.42000000000000004,0.5646138709309813,1.0,0.09375,0.3755555555555556,0.5335983997967978,1.0,0.15625,0.30196204122674714,0.5646138709309813,1.0,0.09375,0.3755555555555556
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3472,How Doctors Responded to Being Named a Leading Killer,3.0203108679997968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
