dataset,pipeline,query_id,recall_level,precision
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1299,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1299,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1299,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1309,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1309,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1309,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1309,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1309,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1309,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1309,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1309,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1309,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1309,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1309,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1320,0.0,0.25
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1320,0.1,0.25
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1320,0.2,0.25
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1320,0.30000000000000004,0.25
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1320,0.4,0.23076923076923078
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1320,0.5,0.23076923076923078
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1320,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1320,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1320,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1320,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1320,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1331,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1331,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1331,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1331,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1331,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1331,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1331,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1331,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1331,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1331,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1331,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1342,0.0,0.5
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1342,0.1,0.42857142857142855
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1342,0.2,0.38461538461538464
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1342,0.30000000000000004,0.38461538461538464
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1342,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1342,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1342,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1342,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1342,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1342,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1342,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1353,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1353,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1353,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1353,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1353,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1353,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1353,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1353,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1353,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1353,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1353,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1363,0.0,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1363,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1363,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1363,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1363,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1363,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1363,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1363,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1363,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1363,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1363,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1374,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1374,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1374,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1374,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1374,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1374,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1374,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1374,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1374,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1374,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1374,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1387,0.0,0.5555555555555556
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1387,0.1,0.5555555555555556
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1387,0.2,0.5555555555555556
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1387,0.30000000000000004,0.5555555555555556
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1387,0.4,0.5555555555555556
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1387,0.5,0.5454545454545454
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1387,0.6000000000000001,0.5333333333333333
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1387,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1387,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1387,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1387,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1398,0.0,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1398,0.1,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1398,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1398,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1398,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1398,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1398,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1398,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1398,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1398,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1398,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1409,0.0,0.6666666666666666
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1409,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1409,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1409,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1409,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1409,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1409,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1409,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1409,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1409,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1409,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1419,0.0,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1419,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1419,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1419,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1419,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1419,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1419,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1419,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1419,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1419,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1419,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1429,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1429,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1429,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1429,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1429,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1429,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1429,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1429,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1429,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1429,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1429,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1441,0.0,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1441,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1441,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1441,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1441,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1441,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1441,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1441,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1441,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1441,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1441,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1453,0.0,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1453,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1453,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1453,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1453,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1453,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1453,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1453,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1453,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1453,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1453,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1463,0.0,0.6666666666666666
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1463,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1463,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1463,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1463,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1463,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1463,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1463,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1463,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1463,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1463,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1473,0.0,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1473,0.1,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1473,0.2,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1473,0.30000000000000004,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1473,0.4,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1473,0.5,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1473,0.6000000000000001,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1473,0.7000000000000001,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1473,0.8,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1473,0.9,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1473,1.0,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1485,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1485,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1485,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1485,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1485,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1485,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1485,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1485,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1485,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1485,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1485,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1496,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1496,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1496,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1496,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1496,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1496,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1496,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1496,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1496,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1496,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1496,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1506,0.0,0.5
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1506,0.1,0.5
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1506,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1506,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1506,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1506,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1506,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1506,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1506,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1506,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1506,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1516,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1516,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1516,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1516,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1516,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1516,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1516,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1516,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1516,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1516,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1516,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1527,0.0,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1527,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1527,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1527,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1527,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1527,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1527,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1527,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1527,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1527,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1527,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1537,0.0,0.6666666666666666
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1537,0.1,0.6666666666666666
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1537,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1537,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1537,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1537,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1537,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1537,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1537,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1537,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1537,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1547,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1547,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1547,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1547,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1547,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1547,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1547,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1547,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1547,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1547,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1547,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1557,0.0,0.4
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1557,0.1,0.25
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1557,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1557,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1557,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1557,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1557,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1557,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1557,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1557,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1557,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1568,0.0,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1568,0.1,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1568,0.2,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1568,0.30000000000000004,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1568,0.4,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1568,0.5,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1568,0.6000000000000001,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1568,0.7000000000000001,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1568,0.8,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1568,0.9,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1568,1.0,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1579,0.0,0.5
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1579,0.1,0.5
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1579,0.2,0.5
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1579,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1579,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1579,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1579,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1579,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1579,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1579,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1579,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1590,0.0,0.5
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1590,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1590,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1590,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1590,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1590,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1590,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1590,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1590,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1590,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1590,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1601,0.0,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1601,0.1,0.6
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1601,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1601,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1601,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1601,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1601,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1601,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1601,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1601,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1601,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1611,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1611,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1611,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1611,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1611,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1611,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1611,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1611,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1611,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1611,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1611,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1621,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1621,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1621,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1621,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1621,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1621,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1621,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1621,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1621,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1621,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1621,1.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1635,0.0,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1635,0.1,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1635,0.2,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1635,0.30000000000000004,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1635,0.4,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1635,0.5,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1635,0.6000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1635,0.7000000000000001,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1635,0.8,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1635,0.9,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-1635,1.0,0.0
